"","time","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"575",2024-03-16 17:50:00,4.938,4.46333333333333,4.35166666666667,3.928,5.414,4.986,5.08,4.834,5.07833333333333,4.09666666666667
"576",2024-03-16 18:00:00,4.36,4.312,4.44,4.026,5.222,4.69,4.598,4.4,4.624,4.14
"577",2024-03-16 18:10:00,4.382,4.274,4.242,3.908,4.794,4.82833333333333,4.504,4.298,4.782,4.018
"578",2024-03-16 18:20:00,4.312,3.786,3.818,3.376,4.59,4.306,3.944,4.028,4.562,3.612
"579",2024-03-16 18:30:00,4.394,4.09,4.07,4.04833333333333,4.986,4.602,4.00333333333333,4.306,4.744,4.058
"580",2024-03-16 18:40:00,4.188,4.384,4.712,4.138,4.824,4.47,4.116,4.546,4.54,4.538
"581",2024-03-16 18:50:00,4.372,4.334,4.082,4.402,4.9,4.06,4.268,4.114,4.378,3.902
"582",2024-03-16 19:00:00,4.204,4.264,4.016,3.94,4.774,4.008,4.236,4.196,4.46,4.124
"583",2024-03-16 19:10:00,4.06833333333333,3.938,4.034,4.046,4.47833333333333,4.06,3.81,4.614,4.276,3.752
"584",2024-03-16 19:20:00,3.832,4.25,4.254,3.936,4.726,4.104,3.882,4.07,4.948,3.936
"585",2024-03-16 19:30:00,4.05,4.318,3.912,4.12,5.082,4.332,4.236,4.08833333333333,4.212,3.898
"586",2024-03-16 19:40:00,3.576,3.848,4.044,3.952,4.662,3.658,3.69,3.786,4.408,3.59
"587",2024-03-16 19:50:00,3.966,3.616,3.895,3.062,4.326,3.838,3.95,4.112,4.24,3.655
"588",2024-03-16 20:00:00,3.846,3.896,3.654,3.842,4.164,3.794,3.546,3.558,4.124,3.42
"589",2024-03-16 20:10:00,3.706,3.50166666666667,3.892,3.74,4.39,3.82333333333333,3.636,3.788,4.182,3.628
"590",2024-03-16 20:20:00,4.098,4.006,3.776,3.76,4.642,4.34,3.588,4.214,3.974,3.878
"591",2024-03-16 20:30:00,3.01,2.964,3.464,3.80166666666667,4.494,3.462,3.22666666666667,3.14,4.316,3.108
"592",2024-03-16 20:40:00,3.21,3.75,3.73,3.352,4.178,3.688,3.352,3.174,4.194,3.246
"593",2024-03-16 20:50:00,3.48,3.47,3.8,3.388,3.972,3.724,3.62,3.692,4.014,3.446
"594",2024-03-16 21:00:00,3.37666666666667,3.476,3.404,3.552,3.928,3.244,3.352,3.41,3.712,3.166
"595",2024-03-16 21:10:00,3.348,3.476,3.488,3.238,4.088,3.514,3.756,3.88,3.928,3.308
"596",2024-03-16 21:20:00,3.45,3.418,3.558,3.844,4.152,3.506,3.484,3.648,4.024,3.27
"597",2024-03-16 21:30:00,3.302,3.692,3.594,3.582,4.125,3.784,3.2,3.676,3.944,3.488
"598",2024-03-16 21:40:00,2.602,3.048,3.016,2.73,3.262,2.8,2.912,2.668,3.432,2.662
"599",2024-03-16 21:50:00,2.39,2.442,3.04166666666667,2.944,3.192,3.014,2.71,2.94333333333333,3.25,2.434
"600",2024-03-16 22:00:00,1.98,2.228,2.446,1.814,2.626,2.26333333333333,2.352,2.158,2.566,2.118
"601",2024-03-16 22:10:00,1.644,1.83833333333333,2.208,1.76,2.554,1.972,1.964,2.284,2.358,1.95333333333333
"602",2024-03-16 22:20:00,1.836,2.01,2.252,1.09,2.292,2.146,1.868,2.236,2.48,1.808
"603",2024-03-16 22:30:00,1.604,1.866,2.01,1.22666666666667,2.262,2.086,1.674,2.192,2.454,1.908
"604",2024-03-16 22:40:00,2.134,2.016,2.46,1.328,2.596,2.23,1.942,2.242,2.266,2.06
"605",2024-03-16 22:50:00,1.504,1.624,1.746,1.298,2.472,1.93,1.61,1.904,2.1,1.874
"606",2024-03-16 23:00:00,1.695,1.812,1.586,1.686,2.006,1.766,1.794,1.884,1.806,1.726
"607",2024-03-16 23:10:00,1.312,1.738,1.82,1.78,2.214,1.602,1.742,1.67,1.788,1.628
"608",2024-03-16 23:20:00,1.244,1.53,1.65,1.274,1.65333333333333,1.362,1.49,1.542,1.95,1.44
"609",2024-03-16 23:30:00,0.842,0.898,0.922,1.036,1.566,1.266,1.044,1.252,1.594,1.106
"610",2024-03-16 23:40:00,1.022,0.748,1.334,0.916,1.584,1.23,1.226,1.34333333333333,1.43666666666667,1.186
"611",2024-03-16 23:50:00,0.722,1.02,1.08,1.048,1.552,1.526,1.208,1.276,1.354,1.644
"612",2024-03-17,0.818,1.00666666666667,1.214,1.278,1.406,1.45666666666667,1.58,1.244,1.522,1.70666666666667
"613",2024-03-17 00:10:00,0.88,0.982,0.966666666666667,1.448,1.186,1.834,1.338,0.856,1.5,1.288
"614",2024-03-17 00:20:00,1.114,1.168,1.284,1.37166666666667,1.688,1.552,1.724,1.698,2.08,1.816
"615",2024-03-17 00:30:00,0.98,0.874,1,1.492,1.268,1.678,1.506,1.122,1.006,1.046
"616",2024-03-17 00:40:00,0.858,1.328,1.29,1.572,1.612,1.57,1.34333333333333,1.266,1.602,1.438
"617",2024-03-17 00:50:00,1.016,1.01,1.034,1.044,1.502,1.176,1.382,1.614,1.416,1.354
"618",2024-03-17 01:00:00,1.07166666666667,0.932,1.214,1.34,1.528,1.658,1.376,1.454,1.458,1.564
"619",2024-03-17 01:10:00,1.152,1.252,1.414,1.276,1.872,1.55,1.552,1.716,1.884,1.392
"620",2024-03-17 01:20:00,1.404,1.416,1.606,1.586,1.74833333333333,1.752,1.748,1.522,1.722,1.526
"621",2024-03-17 01:30:00,1.156,1.206,1.222,1.184,1.582,1.48,1.218,1.48,1.636,1.23
"622",2024-03-17 01:40:00,0.954,1.062,0.806,0.834,1.128,0.986,0.89,1.14,1.01833333333333,0.912
"623",2024-03-17 01:50:00,0.782,0.686,0.784,0.62,1.042,0.974,0.86,1.018,0.738,0.802
"624",2024-03-17 02:00:00,0.794,0.806666666666667,0.838,0.698,1.164,1.138,0.894,1.096,1.056,1.08333333333333
"625",2024-03-17 02:10:00,0.378,0.632,0.531666666666667,0.42,0.708,0.788,0.86,0.984,0.602,0.596
"626",2024-03-17 02:20:00,0.164,0.278,0.168,0.368,0.636,0.535,0.338,0.762,0.41,0.452
"627",2024-03-17 02:30:00,0.084,0.192,0.22,0.274,0.334,0.348,0.336,0.418,0.308,0.152
"628",2024-03-17 02:40:00,0.224,0.3,0.212,0.248333333333333,0.332,0.528,0.3,0.372,0.428,0.37
"629",2024-03-17 02:50:00,0.338,0.44,0.326,0.742,0.598,0.666,0.444,0.528,0.618,0.462
"630",2024-03-17 03:00:00,0.54,0.754,0.644,0.378,0.908,0.79,0.62,0.56,0.756,0.59
"631",2024-03-17 03:10:00,0.566,0.478,0.37,0.316,0.842,0.726,0.764,0.486,0.662,0.354
"632",2024-03-17 03:20:00,0.758333333333333,0.756,0.654,0.672,0.966666666666667,0.908,0.768,0.828,1.086,0.75
"633",2024-03-17 03:30:00,0.666,0.752,0.722,0.752,0.944,0.938,0.698,1.07,0.996,0.844
"634",2024-03-17 03:40:00,1.03,1.036,1.144,1.062,1.278,1.148,0.91,1.27333333333333,1.086,1.078
"635",2024-03-17 03:50:00,0.79,0.828,0.674,0.742,0.87,0.962,0.776,1.056,0.962,0.776
"636",2024-03-17 04:00:00,0.85,1.015,0.726666666666667,0.702,1.068,0.858,0.844,0.956,0.948333333333333,0.926666666666667
"637",2024-03-17 04:10:00,1.114,1.156,0.97,0.922,1.004,1.29,1.006,1.056,1.276,0.924
"638",2024-03-17 04:20:00,1.458,1.358,1.128,1.154,1.64,1.39166666666667,1.38,1.654,1.428,1.266
"639",2024-03-17 04:30:00,2.622,2.786,2.212,2.29,2.516,2.696,2.506,2.828,2.504,2.016
"640",2024-03-17 04:40:00,1.746,1.836,1.462,1.66333333333333,1.72,1.672,1.70166666666667,1.83,1.656,1.41
"641",2024-03-17 04:50:00,2.424,2.738,2.006,2.684,2.698,2.61,2.332,2.712,2.722,2.31
"642",2024-03-17 05:00:00,2.678,2.76,2.652,2.606,2.606,2.762,2.676,3.074,2.922,2.27
"643",2024-03-17 05:10:00,1.87,1.954,1.756,1.642,2.284,2.064,1.918,2.402,1.99,1.606
"644",2024-03-17 05:20:00,1.35333333333333,1.464,1.344,1.596,1.39333333333333,1.162,1.204,1.48,1.552,1.176
"645",2024-03-17 05:30:00,1.54,1.37,1.298,1.538,1.554,1.308,1.31,1.456,1.474,1.178
"646",2024-03-17 05:40:00,1.11,1.195,0.934,1.14,1.24,1.116,0.985,1.55,1.51,1.212
"647",2024-03-17 05:50:00,1.096,NA,0.936,NA,1.222,1.288,NA,NA,NA,1.024
"648",2024-03-17 06:00:00,1.458,NA,1.05,NA,1.32,1.298,NA,NA,NA,0.99
"649",2024-03-17 06:10:00,1.044,NA,NA,NA,NA,1.148,NA,NA,NA,NA
"650",2024-03-17 06:20:00,1.322,NA,NA,NA,NA,1.14333333333333,NA,NA,NA,NA
"651",2024-03-17 06:30:00,1.638,NA,NA,NA,NA,1.732,NA,NA,NA,NA
"652",2024-03-17 06:40:00,2.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2024-03-17 06:50:00,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2024-03-17 07:00:00,1.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2024-03-17 07:10:00,1.758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2024-03-17 14:50:00,0.4475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2024-03-17 15:00:00,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2024-03-17 15:10:00,4.848,NA,NA,NA,NA,6.08666666666667,NA,NA,7.93,7.275
"659",2024-03-17 15:20:00,8.794,NA,9.422,NA,NA,9.012,NA,NA,9.632,8.522
"660",2024-03-17 15:30:00,9.874,NA,11.146,NA,12.28,10.132,NA,NA,11.028,9.578
"661",2024-03-17 15:40:00,10.344,NA,10.872,NA,12.17,10.9,NA,NA,11.304,9.618
"662",2024-03-17 15:50:00,9.202,9.05,10.4183333333333,9.01,10.816,9.068,9.495,9.87,10.424,8.98
"663",2024-03-17 16:00:00,9.136,9.178,9.972,8.736,10.984,9.48,9.332,9.334,10.282,8.928
"664",2024-03-17 16:10:00,8.396,8.37,8.49,8.354,9.554,8.38,8.608,8.782,9.285,7.865
"665",2024-03-17 16:20:00,8.51,7.69,8.796,7.694,9.526,8.154,7.616,7.964,8.97,6.914
"666",2024-03-17 16:30:00,6.952,6.376,7.148,6.616,8.374,7.128,6.626,7.178,7.618,6.172
"667",2024-03-17 16:40:00,6.706,6.558,6.99,6.558,7.872,6.684,6.476,6.598,6.908,5.802
"668",2024-03-17 16:50:00,5.36333333333333,5.374,5.084,5.58,5.844,5.714,5.318,5.184,5.328,4.75
"669",2024-03-17 17:00:00,6.468,6.572,6.214,6.34,7.294,6.696,5.944,6.478,6.798,5.476
"670",2024-03-17 17:10:00,7.036,7.046,7.082,6.344,7.474,7.076,7.39333333333333,7.05,7.564,6.272
"671",2024-03-17 17:20:00,6.798,6.696,6.568,5.706,7.826,7.028,6.678,7.098,7.238,6.474
"672",2024-03-17 17:30:00,6.43,6.338,6.196,5.5,6.89166666666667,6.49,6.704,6.376,6.322,5.866
"673",2024-03-17 17:40:00,3.68,3.938,4.482,3.188,4.452,3.846,3.98,4.244,4.89,4.092
"674",2024-03-17 17:50:00,2.538,2.112,2.54166666666667,1.764,3.122,2.496,2.42,2.36,2.708,2.458
"675",2024-03-17 18:00:00,1.842,2.274,2.308,1.596,2.594,2.08,1.882,2.252,2.724,2.364
"676",2024-03-17 18:10:00,2.176,2.20166666666667,2.35,1.37,3.016,2.18,1.934,2.134,2.62333333333333,2.24666666666667
"677",2024-03-17 18:20:00,2.516,2.396,2.702,1.77,3.108,2.378,2.288,2.366,2.578,2.146
"678",2024-03-17 18:30:00,1.664,1.43,1.652,1.074,2.29,1.714,1.666,1.706,1.994,1.144
"679",2024-03-17 18:40:00,1.34,1.518,1.71,0.792,2.18,1.398,1.53,1.738,2.138,1.428
"680",2024-03-17 18:50:00,1.746,1.694,1.796,0.92,1.922,1.738,1.604,1.876,2.224,1.468
"681",2024-03-17 19:00:00,1.95333333333333,1.968,2.062,1.16,2.584,2.126,1.824,1.914,2.348,1.68
"682",2024-03-17 19:10:00,1.928,1.624,1.826,1.036,2.706,1.948,1.895,1.92,2.296,1.594
"683",2024-03-17 19:20:00,1.236,1.262,1.652,0.74,2.162,1.414,1.35,1.866,1.984,1.03
"684",2024-03-17 19:30:00,1.36,1.26,1.55,0.604,1.97833333333333,1.362,1.486,1.696,1.944,1.402
"685",2024-03-17 19:40:00,1.052,1.496,1.476,0.762,1.904,1.384,1.394,1.644,2.058,1.398
"686",2024-03-17 19:50:00,1.1,1.366,1.45,0.692,2.044,1.62,1.298,1.614,1.878,1.522
"687",2024-03-17 20:00:00,1.64,1.532,1.73,0.74,2.01,1.31333333333333,1.624,1.852,2.034,1.58
"688",2024-03-17 20:10:00,1.396,1.25,1.45833333333333,0.718,2.016,1.542,1.358,1.29833333333333,1.835,1.015
"689",2024-03-17 20:20:00,1.532,1.312,1.62,0.482,1.912,1.23,1.38,1.538,1.622,1.11
"690",2024-03-17 20:30:00,1.06,0.858,1.028,0.272,1.356,1.09,0.948,1.234,1.316,0.962
"691",2024-03-17 20:40:00,0.604,0.77,0.96,0.144,1.282,0.924,0.818,0.792,1.158,0.594
"692",2024-03-17 20:50:00,0.69,0.82,0.75,0.108,1.132,0.772,0.626,0.724,1.024,0.678
"693",2024-03-17 21:00:00,0.293333333333333,0.678,0.814,0.048,1.15,0.808,0.71,0.84,0.966,0.62
"694",2024-03-17 21:10:00,0.204,0.866,0.712,0.166666666666667,1.282,0.824,0.623333333333333,1.02,0.924,0.75
"695",2024-03-17 21:20:00,0.426,0.92,0.974,0.132,1.286,0.956,1.088,1.112,1.2,0.802
"696",2024-03-17 21:30:00,0.528,0.756,1.096,0.15,1.262,0.664,0.484,0.606,0.942,0.476
"697",2024-03-17 21:40:00,0.228,0.842,1.078,0.16,1.31333333333333,0.914,0.986,1.056,1.426,0.79
"698",2024-03-17 21:50:00,0.076,0.556,0.956,0.108,1.204,0.57,0.754,1.066,1.088,0.646
"699",2024-03-17 22:00:00,0.234,0.792,0.94,0.228,1.356,0.775,0.656,0.966666666666667,1.18,0.588
"700",2024-03-17 22:10:00,0.476,0.824,0.781666666666667,0.178,1.046,0.916,0.81,1.006,1.078,0.926
"701",2024-03-17 22:20:00,0.694,0.716666666666667,0.936,0.036,1.168,0.686,0.7,1.098,0.906,0.643333333333333
"702",2024-03-17 22:30:00,0.76,0.576,0.784,0.168,0.984,0.666,0.828,0.698,0.732,0.494
"703",2024-03-17 22:40:00,0.776,0.67,0.7,0.02,0.88,0.644,0.478,0.786,0.854,0.556
"704",2024-03-17 22:50:00,0.488,0.65,0.804,0.124,1.04,0.632,0.476,0.752,0.98,0.486
"705",2024-03-17 23:00:00,0.736666666666667,0.61,0.824,0.025,1.064,0.718,0.663333333333333,0.644,0.972,0.508
"706",2024-03-17 23:10:00,0.168,0.426,0.432,0.014,0.556,0.308,0.444,0.464,0.49,0.23
"707",2024-03-17 23:20:00,0.072,0.122,0.176,0,0.262,0.132,0.072,0.28,0.272,0.084
"708",2024-03-17 23:30:00,0.032,0.092,0.18,0,0.186,0.132,0.046,0.05,0.19,0.126
"709",2024-03-17 23:40:00,0.034,0.05,0.044,0,0.238333333333333,0.14,0.084,0.162,0.052,0.086
"710",2024-03-17 23:50:00,0.074,0.042,0.076,0,0.128,0.09,0.008,0.05,0.086,0.06
"711",2024-03-18,0.054,0.024,0.072,0,0.062,0.065,0.144,0.131666666666667,0.054,0.084
"712",2024-03-18 00:10:00,0.084,0.098,0.193333333333333,0,0.052,0.036,0.052,0.09,0.114,0.066
"713",2024-03-18 00:20:00,0.112,0.0683333333333333,0.024,0,0.21,0.132,0.03,0.18,0.0266666666666667,0
"714",2024-03-18 00:30:00,0.146,0.064,0.194,0,0.202,0.118,0.09,0.182,0.05,0.096
"715",2024-03-18 00:40:00,0.144,0.084,0.06,0,0.364,0.212,0.132,0.076,0.162,0.104
"716",2024-03-18 00:50:00,0.182,0.316,0.268,0.064,0.474,0.342,0.202,0.38,0.312,0.13
"717",2024-03-18 01:00:00,0.616666666666667,0.346,0.488,0.48,0.754,0.634,0.628,0.848,0.802,0.548
"718",2024-03-18 01:10:00,0.606,0.766,0.44,0.674,0.952,0.692,0.548,0.82,0.53,0.582
"719",2024-03-18 01:20:00,0.672,0.654,0.494,0.57,0.768,0.718,0.635,0.952,0.538,0.762
"720",2024-03-18 01:30:00,0.646,0.778,0.85,0.82,0.824,0.894,0.76,0.972,0.768,0.494
"721",2024-03-18 01:40:00,0.764,0.674,0.594,0.626,0.961666666666667,1.016,0.492,0.998,0.684,0.668
"722",2024-03-18 01:50:00,0.732,0.696,0.482,0.528,0.8,0.818,0.654,0.992,0.456,0.522
"723",2024-03-18 02:00:00,0.316,0.634,0.668333333333333,0.406,0.956,0.8,0.684,0.765,0.776,0.454
"724",2024-03-18 02:10:00,0.558,0.574,0.52,0.41,0.75,0.86,0.642,0.842,0.434,0.576
"725",2024-03-18 02:20:00,0.544,0.403333333333333,0.628,0.438,0.66,0.555,0.528,0.648,0.766666666666667,0.61
"726",2024-03-18 02:30:00,0.45,0.666,0.566,0.392,0.79,0.52,0.468,0.798,0.74,0.532
"727",2024-03-18 02:40:00,0.656,0.288,0.476,0.388,0.78,0.588,0.642,0.694,0.702,0.57
"728",2024-03-18 02:50:00,0.622,0.644,0.316,0.394,0.626,0.684,0.596,0.604,0.736,0.742
"729",2024-03-18 03:00:00,0.77,0.546,0.682,0.561666666666667,0.878,0.766,0.668,0.646,0.628,0.446
"730",2024-03-18 03:10:00,0.636,0.732,0.574,0.52,1.042,0.752,0.512,0.62,0.856,0.566
"731",2024-03-18 03:20:00,0.556666666666667,0.448,0.462,0.29,0.67,0.704,0.528333333333333,0.928,0.664,0.478
"732",2024-03-18 03:30:00,0.288,0.22,0.35,0.33,0.634,0.344,0.336,0.302,0.358,0.306
"733",2024-03-18 03:40:00,0.454,0.322,0.4,0.644,0.598333333333333,0.434,0.626,0.442,0.552,0.412
"734",2024-03-18 03:50:00,0.64,0.91,0.846,0.806,0.754,1.038,0.924,0.952,0.702,0.864
"735",2024-03-18 04:00:00,0.128,0.132,0.151666666666667,0.2,0.098,0.188,0.06,0.348,0.268,0.154
"736",2024-03-18 04:10:00,0.006,0.074,0.018,0.06,0.426,0.14,NA,0.176,0.168,0.066
"737",2024-03-18 04:20:00,0.024,0.108333333333333,0.038,0.03,0.166,0.135,0,0.0916666666666667,0.101666666666667,0.13
"738",2024-03-18 04:30:00,0.118,0.086,0.094,0.158,0.154,0,0.032,0.062,0.132,0.082
"739",2024-03-18 04:40:00,0.926,0.692,0.5,0.61,0.852,0.932,0.356,0.794,0.452,0.77
"740",2024-03-18 04:50:00,1.444,1.136,1.218,1.592,1.086,1.536,0.808,1.486,1.418,1.3
"741",2024-03-18 05:00:00,15.798,10.12,20.246,18.588,14.1,18.726,16.15,13.546,20.684,22.774
"742",2024-03-18 05:10:00,8.11166666666667,NA,8.284,7.606,6.386,10.352,7.28,5.818,8.932,9.574
"743",2024-03-18 05:20:00,3.226,NA,3.748,4.125,3.72,4.518,4.085,3.46,3.846,4.712
"744",2024-03-18 05:30:00,1.002,NA,1.074,NA,NA,1.124,NA,NA,1.012,0.976
"745",2024-03-18 05:40:00,0.612,NA,0.308,NA,0.275,0.3,NA,NA,0.238,0.476
"746",2024-03-18 05:50:00,1.384,NA,0.828,NA,1.006,1.08,NA,NA,1.042,0.904
"747",2024-03-18 06:00:00,0.792,NA,0.225,0.4675,0.548333333333333,0.75,0.275,0.6775,0.484,0.448
"748",2024-03-18 06:10:00,0.674,NA,0.148,0.254,0.432,0.528333333333333,0.168,0.498,0.36,0.098
"749",2024-03-18 06:20:00,0.746,NA,0.19,0.29,0.488,0.45,0.07,0.17,0.433333333333333,0.278
"750",2024-03-18 06:30:00,0.908,NA,0.404,0.38,0.614,0.464,NA,NA,0.422,0.262
"751",2024-03-18 06:40:00,1.244,NA,0.62,0.68,NA,1.078,NA,NA,NA,0.31
"752",2024-03-18 06:50:00,1.414,NA,NA,NA,NA,1.335,NA,NA,NA,NA
"753",2024-03-18 07:00:00,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",2024-03-18 07:10:00,1.14166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",2024-03-18 07:20:00,1.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",2024-03-18 07:30:00,1.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",2024-03-18 07:40:00,1.808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2024-03-18 07:50:00,1.868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",2024-03-18 08:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",2024-03-18 08:10:00,2.39333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",2024-03-18 16:10:00,7.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2024-03-18 16:20:00,7.184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2024-03-18 16:30:00,7.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2024-03-18 16:40:00,6.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2024-03-18 16:50:00,6.996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2024-03-18 17:00:00,6.87666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2024-03-18 17:10:00,6.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
